nama,masuk,keluar,duration,coba
deleteByIdPostgresqls,0:4:34,0:4:34,0.697,5
deleteByIdPostgresqls,0:4:36,0:4:36,0.755,6
deleteByIdPostgresqls,0:4:38,0:4:38,0.678,7
deleteByIdPostgresqls,0:4:41,0:4:41,0.692,8
deleteByIdPostgresqls,0:4:48,0:4:48,0.722,10
deleteByIdPostgresqls,0:4:31,0:4:31,1.198,4
deleteByIdPostgresqls,0:4:50,0:4:50,0.571,11
deleteByIdPostgresqls,0:4:53,0:4:53,0.804,12
deleteByIdPostgresqls,0:4:55,0:4:55,0.704,13
deleteByIdPostgresqls,0:4:58,0:4:58,0.676,14
deleteByIdPostgresqls,0:4:44,0:4:44,0.62,9
deleteByIdPostgresqls,0:5:5,0:5:5,0.682,16
deleteByIdPostgresqls,0:5:8,0:5:8,0.963,17
deleteByIdPostgresqls,0:5:11,0:5:11,0.687,18
deleteByIdPostgresqls,0:5:2,0:5:2,0.684,15
deleteByIdPostgresqls,0:5:20,0:5:20,0.619,20
deleteByIdPostgresqls,0:5:26,0:5:26,0.726,22
deleteByIdPostgresqls,0:5:16,0:5:16,0.675,19
deleteByIdPostgresqls,0:5:29,0:5:29,0.729,23
deleteByIdPostgresqls,0:5:34,0:5:34,0.668,25
deleteByIdPostgresqls,0:5:31,0:5:31,0.797,24
deleteByIdPostgresqls,0:5:23,0:5:23,0.757,21
deleteByIdPostgresqls,0:5:41,0:5:41,0.687,27
deleteByIdPostgresqls,0:5:46,0:5:46,0.656,29
deleteByIdPostgresqls,0:5:43,0:5:43,0.76,28
deleteByIdPostgresqls,0:5:56,0:5:56,0.757,30
getAllJsons,0:6:36,0:6:36,31.473,2
getAllJsons,0:6:39,0:6:39,29.565,3
getAllJsons,0:6:40,0:6:40,26.276,4
getAllJsons,0:6:42,0:6:42,26.466,5
getAllJsons,0:6:43,0:6:43,26.734,6
getAllJsons,0:6:45,0:6:45,27.361,7
getAllJsons,0:6:47,0:6:47,27.579,8
getAllJsons,23:46:36,23:46:36,58.023,1
deleteByIdPostgresqls,0:5:38,0:5:38,0.578,26
getAllJsons,0:6:51,0:6:51,29.326,11
getAllJsons,0:6:48,0:6:48,25.870,9
getAllJsons,0:6:55,0:6:55,25.727,13
getAllJsons,0:6:56,0:6:56,25.810,14
getAllJsons,0:6:50,0:6:50,24.327,10
getAllJsons,0:6:59,0:6:59,27.267,16
getAllJsons,0:6:53,0:6:53,25.667,12
getAllJsons,0:7:2,0:7:2,24.521,18
getAllJsons,0:6:58,0:6:58,29.475,15
getAllJsons,0:7:4,0:7:4,28.053,19
getAllJsons,0:7:5,0:7:5,25.576,20
getAllJsons,0:7:6,0:7:6,25.138,21
getAllJsons,0:7:8,0:7:8,24.981,22
getAllJsons,0:7:10,0:7:10,28.193,23
getAllJsons,0:7:11,0:7:11,25.443,24
getAllJsons,0:7:13,0:7:13,25.716,25
getAllJsons,0:7:16,0:7:16,26.841,27
getAllJsons,0:7:17,0:7:17,26.133,28
getAllJsons,0:7:1,0:7:1,23.737,17
getAllJsons,0:7:18,0:7:18,24.205,29
getAllJsons,0:7:20,0:7:20,24.116,30
getAllPostgresqls,23:55:29,23:55:29,55.858,1
getAllJsons,0:7:14,0:7:14,24.064,26
getAllPostgresqls,23:57:46,23:57:46,44.603,2
getAllPostgresqls,0:7:33,0:7:33,44.387,5
getAllPostgresqls,23:59:3,23:59:3,6.129,3
getAllPostgresqls,23:59:20,23:59:20,8.592,4
getAllPostgresqls,0:7:38,0:7:38,6.903,8
getAllPostgresqls,0:7:36,0:7:36,7.105,6
getAllPostgresqls,0:7:40,0:7:40,7,9
getAllPostgresqls,0:7:42,0:7:42,6.644,10
getAllPostgresqls,0:7:37,0:7:37,6.921,7
getAllPostgresqls,0:7:43,0:7:43,6.464,11
getAllPostgresqls,0:7:47,0:7:47,6.211,14
getAllPostgresqls,0:7:44,0:7:44,5.631,12
getAllPostgresqls,0:7:49,0:7:49,6.491,15
getAllPostgresqls,0:7:46,0:7:46,6.028,13
getAllPostgresqls,0:7:50,0:7:50,5.447,16
getAllPostgresqls,0:7:53,0:7:53,6.015,18
getAllPostgresqls,0:7:51,0:7:51,7.012,17
getAllPostgresqls,0:7:54,0:7:54,6.284,19
getAllPostgresqls,0:7:59,0:7:59,5.793,22
getAllPostgresqls,0:7:57,0:7:57,5.868,21
getAllPostgresqls,0:8:2,0:8:2,6.465,24
getAllPostgresqls,0:7:56,0:7:56,5.947,20
getAllPostgresqls,0:8:4,0:8:4,6.607,25
getAllPostgresqls,0:8:0,0:8:0,6.34,23
getAllPostgresqls,0:8:5,0:8:5,6.979,26
getAllPostgresqls,0:8:19,0:8:19,42.633,29
getAllPostgresqls,0:8:7,0:8:7,6.179,27
getAllPostgresqls,0:8:21,0:8:21,6.117,30
getByEmailJsons,23:47:26,23:47:26,23.202,1
getByEmailJsons,23:47:27,23:47:27,22.714,2
getByEmailJsons,23:47:31,23:47:31,26.359,4
getByEmailJsons,23:47:30,23:47:30,24.515,3
getByEmailJsons,23:47:33,23:47:33,23.498,5
getByEmailJsons,23:47:34,23:47:34,24.228,6
getByEmailJsons,23:47:35,23:47:35,28.820,7
getByEmailJsons,23:47:37,23:47:37,22.936,8
getAllPostgresqls,0:8:8,0:8:8,6.435,28
getByEmailJsons,23:47:39,23:47:39,26.001,9
getByEmailJsons,23:47:42,23:47:42,25.965,11
getByEmailJsons,23:47:41,23:47:41,23.085,10
getByEmailJsons,23:47:45,23:47:45,24.036,13
getByEmailJsons,23:47:43,23:47:44,23.278,12
getByEmailJsons,23:47:48,23:47:48,27.476,15
getByEmailJsons,23:47:49,23:47:49,24.155,16
getByEmailJsons,23:47:51,23:47:51,26.462,17
getByEmailJsons,23:47:53,23:47:53,24.435,19
getByEmailJsons,23:47:52,23:47:52,23.019,18
getByEmailJsons,23:47:57,23:47:57,22.512,21
getByEmailJsons,23:47:55,23:47:55,22.271,20
getByEmailJsons,23:47:59,23:47:59,22.772,22
getByEmailJsons,23:47:46,23:47:46,22.621,14
getByEmailJsons,23:48:1,23:48:1,26.023,23
getByEmailJsons,23:48:3,23:48:3,24.888,25
getByEmailJsons,23:48:2,23:48:2,23.166,24
getByEmailJsons,23:48:5,23:48:5,25.216,26
getByEmailJsons,23:48:6,23:48:6,22.004,27
getByEmailJsons,23:48:8,23:48:8,22.445,28
getByEmailJsons,23:48:9,23:48:9,25.719,29
getByEmailJsons,23:48:11,23:48:11,23.111,30
getByEmailPostgresqls,23:59:16,23:59:16,6.69,1
getByEmailPostgresqls,23:58:32,23:58:32,7.885,2
getByEmailPostgresqls,23:58:37,23:58:37,6.968,5
getByEmailPostgresqls,23:58:34,23:58:34,6.614,3
getByEmailPostgresqls,23:58:35,23:58:35,5.117,4
getByEmailPostgresqls,23:58:40,23:58:40,5.206,7
getByEmailPostgresqls,23:58:38,23:58:38,6.321,6
getByEmailPostgresqls,23:58:42,23:58:42,8.79,8
getByEmailPostgresqls,23:58:43,23:58:43,8.224,9
getByEmailPostgresqls,23:58:45,23:58:45,8.047,10
getByEmailPostgresqls,23:58:48,23:58:48,6.458,12
getByEmailPostgresqls,23:58:50,23:58:50,7.255,13
getByEmailPostgresqls,23:58:46,23:58:46,6.861,11
getByEmailPostgresqls,23:58:51,23:58:51,6.959,14
getByEmailPostgresqls,23:58:52,23:58:52,6.886,15
getByEmailPostgresqls,23:58:55,23:58:55,6.303,17
getByEmailPostgresqls,23:58:56,23:58:56,6.391,18
getByEmailPostgresqls,23:58:57,23:58:57,6.32,19
getByEmailPostgresqls,23:58:54,23:58:54,6.477,16
getByEmailPostgresqls,23:59:1,23:59:1,6.225,22
getByEmailPostgresqls,23:59:0,23:59:0,7.103,21
getByEmailPostgresqls,23:58:58,23:58:58,6.722,20
getByEmailPostgresqls,23:59:6,23:59:6,6.715,25
getByEmailPostgresqls,23:59:2,23:59:2,6.728,23
getByEmailPostgresqls,23:59:8,23:59:8,6.626,26
getByEmailPostgresqls,23:59:5,23:59:5,6.905,24
getByEmailPostgresqls,23:59:11,23:59:11,6.551,28
getByEmailPostgresqls,23:59:12,23:59:12,6.372,29
getByEmailPostgresqls,23:59:13,23:59:13,6.492,30
getByGenderJsons,23:48:13,23:48:13,22.733,1
getByEmailPostgresqls,23:59:9,23:59:9,6.635,27
getByGenderJsons,23:48:17,23:48:17,25.310,4
getByGenderJsons,23:48:16,23:48:16,22.122,3
getByGenderJsons,23:48:19,23:48:19,22.759,5
getByGenderJsons,23:48:20,23:48:20,25.564,6
getByGenderJsons,23:48:21,23:48:21,23.099,7
getByGenderJsons,23:48:23,23:48:23,22.188,8
getByGenderJsons,23:48:24,23:48:24,24.096,9
getByGenderJsons,23:48:26,23:48:26,21.954,10
getByGenderJsons,23:48:27,23:48:27,23.780,11
getByGenderJsons,23:48:14,23:48:14,23.872,2
getByGenderJsons,23:48:28,23:48:28,22.174,12
getByGenderJsons,23:48:33,23:48:33,21.698,15
getByGenderJsons,23:48:31,23:48:31,23.702,14
getByGenderJsons,23:48:30,23:48:30,25.824,13
getByGenderJsons,23:48:37,23:48:37,23.377,18
getByGenderJsons,23:48:35,23:48:35,24.755,16
getByGenderJsons,23:48:39,23:48:39,22.057,19
getByGenderJsons,23:48:42,23:48:42,22.419,21
getByGenderJsons,23:48:43,23:48:43,25.354,22
getByGenderJsons,23:48:45,23:48:45,22.224,23
getByGenderJsons,23:48:47,23:48:47,25.663,24
getByGenderJsons,23:48:48,23:48:48,23.476,25
getByGenderJsons,23:48:40,23:48:40,24.299,20
getByGenderJsons,23:48:36,23:48:36,25.747,17
getByGenderJsons,23:48:51,23:48:51,23.813,27
getByGenderJsons,23:48:52,23:48:52,22.130,28
getByGenderJsons,23:48:49,23:48:49,22.198,26
getByGenderPostgresqls,23:55:35,23:55:35,4.678,1
getByGenderPostgresqls,23:59:18,23:59:18,4.27,2
getByGenderPostgresqls,23:59:21,23:59:21,3.307,3
getByGenderJsons,23:48:54,23:48:54,26.301,29
getByGenderPostgresqls,23:59:22,23:59:22,3.164,4
getByGenderPostgresqls,23:59:25,23:59:25,3.186,6
getByGenderPostgresqls,23:59:24,23:59:24,3.528,5
getByGenderPostgresqls,23:59:28,23:59:28,3.532,8
getByGenderPostgresqls,23:59:26,23:59:26,3.282,7
getByGenderPostgresqls,23:59:33,23:59:33,3.072,11
getByGenderPostgresqls,23:59:29,23:59:29,3.025,9
getByGenderJsons,23:48:55,23:48:55,22.043,30
getByGenderPostgresqls,23:59:36,23:59:36,4.364,13
getByGenderPostgresqls,23:59:34,23:59:34,3.188,12
getByGenderPostgresqls,23:59:40,23:59:40,3.09,16
getByGenderPostgresqls,23:59:31,23:59:31,3.041,10
getByGenderPostgresqls,23:59:37,23:59:37,3.069,14
getByGenderPostgresqls,23:59:41,23:59:41,2.987,17
getByGenderPostgresqls,23:59:38,23:59:38,3.3,15
getByGenderPostgresqls,23:59:43,23:59:43,3.528,18
getByGenderPostgresqls,23:59:47,23:59:47,3.261,21
getByGenderPostgresqls,23:59:46,23:59:46,5.077,20
getByGenderPostgresqls,23:59:49,23:59:49,3.099,23
getByGenderPostgresqls,23:59:44,23:59:44,3.61,19
getByGenderPostgresqls,23:59:48,23:59:48,3.222,22
getByGenderPostgresqls,23:59:53,23:59:53,3.432,26
getByGenderPostgresqls,23:59:55,23:59:55,3.309,27
getByGenderPostgresqls,23:59:52,23:59:52,3.253,25
getByGenderPostgresqls,23:59:56,23:59:56,3.13,28
getByGenderPostgresqls,23:59:59,23:59:59,3.266,30
getByIdJsons,23:53:38,23:53:38,26.843,1
getByGenderPostgresqls,23:59:51,23:59:51,3.212,24
getByIdJsons,23:53:43,23:53:43,27.578,3
getByIdJsons,23:53:41,23:53:41,26.477,2
getByGenderPostgresqls,23:59:58,23:59:58,2.999,29
getByIdJsons,23:54:4,23:54:4,27.880,5
getByIdJsons,23:54:6,23:54:6,26.320,6
getByIdJsons,23:54:8,23:54:8,25.209,7
getByIdJsons,23:54:17,23:54:17,28.321,9
getByIdJsons,23:54:20,23:54:20,24.728,10
getByIdJsons,23:54:23,23:54:23,28.565,11
getByIdJsons,23:54:10,23:54:10,27.499,8
getByIdJsons,23:54:25,23:54:25,25.998,12
getByIdJsons,23:54:2,23:54:2,25.213,4
getByIdJsons,23:54:29,23:54:29,23.876,13
getByIdJsons,23:54:40,23:54:40,26.685,16
getByIdJsons,23:54:32,23:54:32,30.701,14
getByIdJsons,23:54:50,23:54:50,24.418,19
getByIdJsons,23:54:47,23:54:47,24.368,18
getByIdJsons,23:54:44,23:54:44,23.830,17
getByIdJsons,23:54:56,23:54:56,24.367,21
getByIdJsons,23:54:53,23:54:53,24.064,20
getByIdJsons,23:55:0,23:55:0,24.243,22
getByIdJsons,23:55:2,23:55:2,23.634,23
getByIdJsons,23:54:36,23:54:36,24.995,15
getByIdJsons,23:55:12,23:55:12,24.950,27
getByIdJsons,23:55:5,23:55:5,25.027,24
getByIdJsons,23:55:15,23:55:15,24.494,28
getByIdJsons,23:55:19,23:55:19,25.307,29
getByIdJsons,23:55:7,23:55:7,24.104,25
getByIdPostgresqls,0:3:22,0:3:22,0.573,1
getByIdJsons,23:55:9,23:55:9,24.591,26
getByIdJsons,23:55:23,23:55:23,24.984,30
getByIdPostgresqls,23:60:49,23:60:49,38.778,2
getByIdPostgresqls,0:1:0,0:1:0,0.538,5
getByIdPostgresqls,23:60:55,23:60:55,0.536,4
getByIdPostgresqls,0:1:5,0:1:5,0.514,6
getByIdPostgresqls,23:60:53,23:60:53,0.536,3
getByIdPostgresqls,0:1:35,0:1:35,0.537,9
getByIdPostgresqls,0:1:39,0:1:39,0.55,10
getByIdPostgresqls,0:1:31,0:1:31,0.508,8
getByIdPostgresqls,0:1:47,0:1:47,0.612,12
getByIdPostgresqls,0:1:55,0:1:55,0.544,14
getByIdPostgresqls,0:2:5,0:2:5,0.594,15
getByIdPostgresqls,0:2:10,0:2:10,0.679,16
getByIdPostgresqls,0:2:14,0:2:14,0.615,17
getByIdPostgresqls,0:2:18,0:2:18,0.564,18
getByIdPostgresqls,0:2:29,0:2:29,0.562,19
getByIdPostgresqls,0:1:43,0:1:43,0.55,11
getByIdPostgresqls,0:2:33,0:2:33,0.759,20
getByIdPostgresqls,0:2:41,0:2:41,0.706,21
getByIdPostgresqls,0:2:46,0:2:46,0.632,22
getByIdPostgresqls,0:1:21,0:1:21,38.985,7
getByIdPostgresqls,0:2:54,0:2:54,0.516,24
getByIdPostgresqls,0:2:50,0:2:50,0.552,23
getByIdPostgresqls,0:2:58,0:2:58,0.559,25
getByIdPostgresqls,0:3:15,0:3:15,0.516,29
getByIdPostgresqls,0:1:50,0:1:50,0.722,13
getByIdPostgresqls,0:3:7,0:3:7,0.523,27
getByIdPostgresqls,0:3:11,0:3:11,0.489,28
getByIdPostgresqls,0:3:19,0:3:19,0.554,30
getByNameJsons,23:46:41,23:46:41,0.357,2
getByNameJsons,23:46:45,23:46:45,0.416,4
getByNameJsons,23:46:40,23:46:40,0.321,1
getByNameJsons,23:46:43,23:46:43,0.312,3
getByNameJsons,23:46:48,23:46:48,0.492,6
getByNameJsons,23:46:49,23:46:49,0.337,7
getByNameJsons,23:46:46,23:46:46,0.458,5
getByNameJsons,23:46:50,23:46:50,0.431,8
getByNameJsons,23:46:52,23:46:52,0.303,9
getByNameJsons,23:46:54,23:46:54,0.297,10
getByNameJsons,23:46:55,23:46:55,0.325,11
getByIdPostgresqls,0:3:3,0:3:3,0.522,26
getByNameJsons,23:46:59,23:46:59,0.322,14
getByNameJsons,23:47:1,23:47:1,0.295,15
getByNameJsons,23:47:2,23:47:2,0.273,16
getByNameJsons,23:46:58,23:46:58,0.280,13
getByNameJsons,23:47:4,23:47:4,0.236,17
getByNameJsons,23:47:7,23:47:7,0.381,19
getByNameJsons,23:47:10,23:47:10,0.276,21
getByNameJsons,23:47:11,23:47:11,0.519,22
getByNameJsons,23:46:56,23:46:56,0.283,12
getByNameJsons,23:47:12,23:47:12,0.262,23
getByNameJsons,23:47:14,23:47:14,0.277,24
getByNameJsons,23:47:17,23:47:17,0.256,26
getByNameJsons,23:47:15,23:47:15,0.295,25
getByNameJsons,23:47:18,23:47:18,0.259,27
getByNameJsons,23:47:22,23:47:22,0.260,29
getByNameJsons,23:47:24,23:47:24,0.299,30
getByNameJsons,23:47:6,23:47:6,0.306,18
getByNameJsons,23:47:19,23:47:19,0.319,28
getByNamePostgresqls,23:58:30,23:58:30,5.396,1
getByNamePostgresqls,23:57:51,23:57:51,5.352,4
getByNameJsons,23:47:8,23:47:8,0.268,20
getByNamePostgresqls,23:57:52,23:57:52,5.724,5
getByNamePostgresqls,23:57:53,23:57:53,5.516,6
getByNamePostgresqls,23:57:55,23:57:55,5.494,7
getByNamePostgresqls,23:57:56,23:57:56,5.557,8
getByNamePostgresqls,23:57:57,23:57:57,5.865,9
getByNamePostgresqls,23:57:59,23:57:59,5.581,10
getByNamePostgresqls,23:58:0,23:58:0,5.479,11
getByNamePostgresqls,23:57:48,23:57:48,5.606,2
getByNamePostgresqls,23:58:2,23:58:2,5.686,12
getByNamePostgresqls,23:57:49,23:57:49,5.827,3
getByNamePostgresqls,23:58:7,23:58:7,5.67,15
getByNamePostgresqls,23:58:8,23:58:8,5.743,16
getByNamePostgresqls,23:58:4,23:58:4,5.469,14
getByNamePostgresqls,23:58:9,23:58:9,5.788,17
getByNamePostgresqls,23:58:11,23:58:11,5.707,18
getByNamePostgresqls,23:58:12,23:58:12,5.904,19
getByNamePostgresqls,23:58:15,23:58:15,6.281,21
getByNamePostgresqls,23:58:17,23:58:17,5.439,22
getByNamePostgresqls,23:58:19,23:58:19,5.918,23
getByNamePostgresqls,23:58:20,23:58:20,5.567,24
getByNamePostgresqls,23:58:22,23:58:22,6.159,25
getByNamePostgresqls,23:58:24,23:58:24,6.106,27
getByNamePostgresqls,23:58:14,23:58:14,5.694,20
getByNamePostgresqls,23:58:23,23:58:23,5.398,26
getByNamePostgresqls,23:58:27,23:58:27,5.806,29
getByNamePostgresqls,23:58:26,23:58:26,5.486,28
InsertJson,0:8:40,0:8:40,7.114,2
getByNamePostgresqls,23:58:29,23:58:29,6.453,30
InsertJson,0:6:26,0:6:26,6.097,1
InsertJson,0:8:47,0:8:47,4.524,3
getByNamePostgresqls,23:58:3,23:58:3,5.636,13
InsertJson,0:9:9,0:9:9,5.413,6
InsertJson,0:9:1,0:9:1,4.990,5
InsertJson,0:9:22,0:9:22,5.385,8
InsertJson,0:9:16,0:9:16,12.008,7
InsertJson,0:9:51,0:9:51,5.221,10
InsertJson,0:8:55,0:8:55,4.797,4
InsertJson,0:10:1,0:10:1,5.888,11
InsertJson,0:10:24,0:10:24,5.021,14
InsertJson,0:10:31,0:10:31,5.576,15
InsertJson,0:10:38,0:10:38,5.349,16
InsertJson,0:11:3,0:11:3,4.836,18
InsertJson,0:11:11,0:11:11,5.070,19
InsertJson,0:10:46,0:10:46,4.219,17
InsertJson,0:10:8,0:10:8,4.957,12
InsertJson,0:11:25,0:11:25,4.921,21
InsertJson,0:10:16,0:10:16,5.015,13
InsertJson,0:11:32,0:11:32,4.387,22
InsertJson,0:11:54,0:11:54,5.600,23
InsertJson,0:9:45,0:9:45,4.708,9
InsertJson,0:12:1,0:12:1,5.543,24
InsertJson,0:12:15,0:12:15,4.969,26
InsertJson,0:12:9,0:12:9,5.136,25
InsertJson,0:12:29,0:12:29,4.961,28
InsertJson,0:12:49,0:12:49,4.885,29
InsertPostgresql,0:6:26,0:6:26,44.392,1
InsertPostgresql,0:8:40,0:8:40,43.319,2
InsertPostgresql,0:8:47,0:8:47,40.710,3
InsertPostgresql,0:8:55,0:8:55,37.128,4
InsertPostgresql,0:9:1,0:9:1,36.848,5
InsertPostgresql,0:9:9,0:9:9,37.127,6
InsertJson,0:12:22,0:12:22,4.562,27
InsertPostgresql,0:9:16,0:9:16,68.650,7
InsertPostgresql,0:9:22,0:9:23,41.633,8
InsertJson,0:12:56,0:12:56,5.640,30
InsertPostgresql,0:9:51,0:9:51,36.485,10
InsertJson,0:11:17,0:11:17,4.507,20
InsertPostgresql,0:10:1,0:10:1,39.189,11
InsertPostgresql,0:10:8,0:10:8,39.057,12
InsertPostgresql,0:10:16,0:10:16,35.788,13
InsertPostgresql,0:10:24,0:10:24,38.698,14
InsertPostgresql,0:10:38,0:10:38,39.030,16
InsertPostgresql,0:11:3,0:11:3,36.182,18
InsertPostgresql,0:11:11,0:11:11,43.310,19
InsertPostgresql,0:11:17,0:11:17,35.777,20
InsertPostgresql,0:11:25,0:11:25,35.926,21
InsertPostgresql,0:11:32,0:11:32,35.248,22
InsertPostgresql,0:11:54,0:11:54,39.487,23
InsertPostgresql,0:10:31,0:10:31,35.284,15
InsertPostgresql,0:12:1,0:12:1,41.282,24
InsertPostgresql,0:10:46,0:10:46,35.116,17
InsertPostgresql,0:12:22,0:12:22,37.044,27
InsertPostgresql,0:12:49,0:12:49,38.821,29
InsertPostgresql,0:12:29,0:12:29,44.813,28
InsertPostgresql,0:12:9,0:12:9,41.973,25
InsertPostgresql,0:12:56,0:12:56,62.840,30
updateByIdJsons,23:49:58,23:49:58,28.839,1
updateByIdJsons,23:50:20,23:50:20,33.674,2
updateByIdJsons,23:50:25,23:50:25,29.590,3
updateByIdJsons,23:50:39,23:50:39,33.439,4
InsertPostgresql,0:9:45,0:9:45,50.792,9
updateByIdJsons,23:50:48,23:50:48,30.127,6
updateByIdJsons,23:50:54,23:50:54,30.918,7
updateByIdJsons,23:51:12,23:51:12,34.551,8
updateByIdJsons,23:50:44,23:50:44,30.094,5
updateByIdJsons,23:51:30,23:51:30,33.967,10
updateByIdJsons,23:51:18,23:51:18,30.632,9
updateByIdJsons,23:51:39,23:51:39,28.529,12
updateByIdJsons,23:51:56,23:51:56,35.068,13
updateByIdJsons,23:52:0,23:52:0,31.004,14
updateByIdJsons,23:52:5,23:52:5,30.560,15
updateByIdJsons,23:52:11,23:52:11,32.357,16
updateByIdJsons,23:52:15,23:52:15,29.889,17
updateByIdJsons,23:52:22,23:52:22,32.357,18
InsertPostgresql,0:12:15,0:12:15,40.665,26
updateByIdJsons,23:52:26,23:52:26,29.276,19
updateByIdJsons,23:52:43,23:52:43,31.756,22
updateByIdJsons,23:52:36,23:52:36,30.660,21
updateByIdJsons,23:52:49,23:52:49,30.629,23
updateByIdJsons,23:51:35,23:51:35,29.933,11
updateByIdJsons,23:52:52,23:52:52,32.219,24
updateByIdJsons,23:52:57,23:52:57,29.801,25
